"unp","Glasgow-1-20230819_171400","Glasgow-1 2023-08-19 1714","","audiomoth/Glasgow-1/20230819_171400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1714","0"
"unp","Glasgow-1-20230819_171500","Glasgow-1 2023-08-19 1715","","audiomoth/Glasgow-1/20230819_171500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1715","0"
"unp","Glasgow-1-20230819_171600","Glasgow-1 2023-08-19 1716","","audiomoth/Glasgow-1/20230819_171600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1716","0"
"unp","Glasgow-1-20230819_171700","Glasgow-1 2023-08-19 1717","","audiomoth/Glasgow-1/20230819_171700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1717","0"
"unp","Glasgow-1-20230819_171800","Glasgow-1 2023-08-19 1718","","audiomoth/Glasgow-1/20230819_171800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1718","0"
"unp","Glasgow-1-20230819_171900","Glasgow-1 2023-08-19 1719","","audiomoth/Glasgow-1/20230819_171900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1719","0"
"unp","Glasgow-1-20230819_172000","Glasgow-1 2023-08-19 1720","","audiomoth/Glasgow-1/20230819_172000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1720","0"
"unp","Glasgow-1-20230819_172100","Glasgow-1 2023-08-19 1721","","audiomoth/Glasgow-1/20230819_172100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1721","0"
"unp","Glasgow-1-20230819_172200","Glasgow-1 2023-08-19 1722","","audiomoth/Glasgow-1/20230819_172200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1722","0"
"unp","Glasgow-1-20230819_172300","Glasgow-1 2023-08-19 1723","","audiomoth/Glasgow-1/20230819_172300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1723","0"
"unp","Glasgow-1-20230819_172400","Glasgow-1 2023-08-19 1724","","audiomoth/Glasgow-1/20230819_172400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1724","0"
"unp","Glasgow-1-20230819_172500","Glasgow-1 2023-08-19 1725","","audiomoth/Glasgow-1/20230819_172500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1725","0"
"unp","Glasgow-1-20230819_172600","Glasgow-1 2023-08-19 1726","","audiomoth/Glasgow-1/20230819_172600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1726","0"
"unp","Glasgow-1-20230819_172700","Glasgow-1 2023-08-19 1727","","audiomoth/Glasgow-1/20230819_172700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1727","0"
"unp","Glasgow-1-20230819_172800","Glasgow-1 2023-08-19 1728","","audiomoth/Glasgow-1/20230819_172800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1728","0"
"unp","Glasgow-1-20230819_172900","Glasgow-1 2023-08-19 1729","","audiomoth/Glasgow-1/20230819_172900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1729","0"
"unp","Glasgow-1-20230819_173000","Glasgow-1 2023-08-19 1730","","audiomoth/Glasgow-1/20230819_173000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1730","0"
"unp","Glasgow-1-20230819_173100","Glasgow-1 2023-08-19 1731","","audiomoth/Glasgow-1/20230819_173100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1731","0"
"unp","Glasgow-1-20230819_173200","Glasgow-1 2023-08-19 1732","","audiomoth/Glasgow-1/20230819_173200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1732","0"
"unp","Glasgow-1-20230819_173300","Glasgow-1 2023-08-19 1733","","audiomoth/Glasgow-1/20230819_173300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1733","0"
"unp","Glasgow-1-20230819_173400","Glasgow-1 2023-08-19 1734","","audiomoth/Glasgow-1/20230819_173400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1734","0"
"unp","Glasgow-1-20230819_173500","Glasgow-1 2023-08-19 1735","","audiomoth/Glasgow-1/20230819_173500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1735","0"
"unp","Glasgow-1-20230819_173600","Glasgow-1 2023-08-19 1736","","audiomoth/Glasgow-1/20230819_173600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1736","0"
"unp","Glasgow-1-20230819_173700","Glasgow-1 2023-08-19 1737","","audiomoth/Glasgow-1/20230819_173700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1737","0"
"unp","Glasgow-1-20230819_173800","Glasgow-1 2023-08-19 1738","","audiomoth/Glasgow-1/20230819_173800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1738","0"
"unp","Glasgow-1-20230819_173900","Glasgow-1 2023-08-19 1739","","audiomoth/Glasgow-1/20230819_173900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1739","0"
"unp","Glasgow-1-20230819_174000","Glasgow-1 2023-08-19 1740","","audiomoth/Glasgow-1/20230819_174000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1740","0"
"unp","Glasgow-1-20230819_174100","Glasgow-1 2023-08-19 1741","","audiomoth/Glasgow-1/20230819_174100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1741","0"
"unp","Glasgow-1-20230819_174200","Glasgow-1 2023-08-19 1742","","audiomoth/Glasgow-1/20230819_174200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1742","0"
"unp","Glasgow-1-20230819_174300","Glasgow-1 2023-08-19 1743","","audiomoth/Glasgow-1/20230819_174300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1743","0"
"unp","Glasgow-1-20230819_174400","Glasgow-1 2023-08-19 1744","","audiomoth/Glasgow-1/20230819_174400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1744","0"
"unp","Glasgow-1-20230819_174500","Glasgow-1 2023-08-19 1745","","audiomoth/Glasgow-1/20230819_174500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1745","0"
"unp","Glasgow-1-20230819_174600","Glasgow-1 2023-08-19 1746","","audiomoth/Glasgow-1/20230819_174600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1746","0"
"unp","Glasgow-1-20230819_174700","Glasgow-1 2023-08-19 1747","","audiomoth/Glasgow-1/20230819_174700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1747","0"
"unp","Glasgow-1-20230819_174800","Glasgow-1 2023-08-19 1748","","audiomoth/Glasgow-1/20230819_174800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1748","0"
"unp","Glasgow-1-20230819_174900","Glasgow-1 2023-08-19 1749","","audiomoth/Glasgow-1/20230819_174900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1749","0"
"unp","Glasgow-1-20230819_175000","Glasgow-1 2023-08-19 1750","","audiomoth/Glasgow-1/20230819_175000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1750","0"
"unp","Glasgow-1-20230819_175100","Glasgow-1 2023-08-19 1751","","audiomoth/Glasgow-1/20230819_175100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1751","0"
"unp","Glasgow-1-20230819_175200","Glasgow-1 2023-08-19 1752","","audiomoth/Glasgow-1/20230819_175200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1752","0"
"unp","Glasgow-1-20230819_175300","Glasgow-1 2023-08-19 1753","","audiomoth/Glasgow-1/20230819_175300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1753","0"
"unp","Glasgow-1-20230819_175400","Glasgow-1 2023-08-19 1754","","audiomoth/Glasgow-1/20230819_175400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1754","0"
