"source","id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration"
"unp","ewb-askham-site1-20220716_133000","ewb-askham-site1 2022-07-16 1330","","ewb-askham-site1/20220716_133000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1330","60"
"unp","ewb-askham-site1-20220716_134000","ewb-askham-site1 2022-07-16 1340","","ewb-askham-site1/20220716_134000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1340","60"
"unp","ewb-askham-site1-20220716_135000","ewb-askham-site1 2022-07-16 1350","","ewb-askham-site1/20220716_135000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1350","60"
"unp","ewb-askham-site1-20220716_140000","ewb-askham-site1 2022-07-16 1400","","ewb-askham-site1/20220716_140000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1400","60"
"unp","ewb-askham-site1-20220716_141000","ewb-askham-site1 2022-07-16 1410","","ewb-askham-site1/20220716_141000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1410","60"
"unp","ewb-askham-site1-20220716_142000","ewb-askham-site1 2022-07-16 1420","","ewb-askham-site1/20220716_142000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1420","60"
"unp","ewb-askham-site1-20220716_143000","ewb-askham-site1 2022-07-16 1430","","ewb-askham-site1/20220716_143000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1430","60"
"unp","ewb-askham-site1-20220716_144000","ewb-askham-site1 2022-07-16 1440","","ewb-askham-site1/20220716_144000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1440","60"
"unp","ewb-askham-site1-20220716_145000","ewb-askham-site1 2022-07-16 1450","","ewb-askham-site1/20220716_145000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1450","60"
"unp","ewb-askham-site1-20220716_150000","ewb-askham-site1 2022-07-16 1500","","ewb-askham-site1/20220716_150000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1500","60"
"unp","ewb-askham-site1-20220716_151000","ewb-askham-site1 2022-07-16 1510","","ewb-askham-site1/20220716_151000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1510","60"
"unp","ewb-askham-site1-20220716_152000","ewb-askham-site1 2022-07-16 1520","","ewb-askham-site1/20220716_152000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1520","60"
"unp","ewb-askham-site1-20220716_153000","ewb-askham-site1 2022-07-16 1530","","ewb-askham-site1/20220716_153000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1530","60"
"unp","ewb-askham-site1-20220716_154000","ewb-askham-site1 2022-07-16 1540","","ewb-askham-site1/20220716_154000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1540","60"
"unp","ewb-askham-site1-20220716_155000","ewb-askham-site1 2022-07-16 1550","","ewb-askham-site1/20220716_155000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1550","60"
"unp","ewb-askham-site1-20220716_160000","ewb-askham-site1 2022-07-16 1600","","ewb-askham-site1/20220716_160000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1600","60"
"unp","ewb-askham-site1-20220716_161000","ewb-askham-site1 2022-07-16 1610","","ewb-askham-site1/20220716_161000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1610","60"
"unp","ewb-askham-site1-20220716_162000","ewb-askham-site1 2022-07-16 1620","","ewb-askham-site1/20220716_162000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1620","60"
"unp","ewb-askham-site1-20220716_163000","ewb-askham-site1 2022-07-16 1630","","ewb-askham-site1/20220716_163000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1630","60"
"unp","ewb-askham-site1-20220716_164000","ewb-askham-site1 2022-07-16 1640","","ewb-askham-site1/20220716_164000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1640","60"
"unp","ewb-askham-site1-20220716_165000","ewb-askham-site1 2022-07-16 1650","","ewb-askham-site1/20220716_165000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1650","60"
"unp","ewb-askham-site1-20220716_170000","ewb-askham-site1 2022-07-16 1700","","ewb-askham-site1/20220716_170000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1700","60"
"unp","ewb-askham-site1-20220716_171000","ewb-askham-site1 2022-07-16 1710","","ewb-askham-site1/20220716_171000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1710","60"
"unp","ewb-askham-site1-20220716_172000","ewb-askham-site1 2022-07-16 1720","","ewb-askham-site1/20220716_172000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1720","60"
"unp","ewb-askham-site1-20220716_173000","ewb-askham-site1 2022-07-16 1730","","ewb-askham-site1/20220716_173000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1730","60"
"unp","ewb-askham-site1-20220716_174000","ewb-askham-site1 2022-07-16 1740","","ewb-askham-site1/20220716_174000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1740","60"
"unp","ewb-askham-site1-20220716_175000","ewb-askham-site1 2022-07-16 1750","","ewb-askham-site1/20220716_175000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1750","60"
"unp","ewb-askham-site1-20220716_180000","ewb-askham-site1 2022-07-16 1800","","ewb-askham-site1/20220716_180000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1800","60"
"unp","ewb-askham-site1-20220716_181000","ewb-askham-site1 2022-07-16 1810","","ewb-askham-site1/20220716_181000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1810","60"
"unp","ewb-askham-site1-20220716_182000","ewb-askham-site1 2022-07-16 1820","","ewb-askham-site1/20220716_182000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1820","60"
"unp","ewb-askham-site1-20220716_183000","ewb-askham-site1 2022-07-16 1830","","ewb-askham-site1/20220716_183000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1830","60"
"unp","ewb-askham-site1-20220716_184000","ewb-askham-site1 2022-07-16 1840","","ewb-askham-site1/20220716_184000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1840","60"
"unp","ewb-askham-site1-20220716_185000","ewb-askham-site1 2022-07-16 1850","","ewb-askham-site1/20220716_185000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1850","60"
"unp","ewb-askham-site1-20220716_190000","ewb-askham-site1 2022-07-16 1900","","ewb-askham-site1/20220716_190000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1900","60"
"unp","ewb-askham-site1-20220716_191000","ewb-askham-site1 2022-07-16 1910","","ewb-askham-site1/20220716_191000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1910","60"
"unp","ewb-askham-site1-20220716_192000","ewb-askham-site1 2022-07-16 1920","","ewb-askham-site1/20220716_192000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1920","60"
"unp","ewb-askham-site1-20220716_193000","ewb-askham-site1 2022-07-16 1930","","ewb-askham-site1/20220716_193000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1930","60"
"unp","ewb-askham-site1-20220716_194000","ewb-askham-site1 2022-07-16 1940","","ewb-askham-site1/20220716_194000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1940","60"
"unp","ewb-askham-site1-20220716_195000","ewb-askham-site1 2022-07-16 1950","","ewb-askham-site1/20220716_195000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","1950","60"
"unp","ewb-askham-site1-20220716_200000","ewb-askham-site1 2022-07-16 2000","","ewb-askham-site1/20220716_200000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2000","60"
"unp","ewb-askham-site1-20220716_201000","ewb-askham-site1 2022-07-16 2010","","ewb-askham-site1/20220716_201000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2010","60"
"unp","ewb-askham-site1-20220716_202000","ewb-askham-site1 2022-07-16 2020","","ewb-askham-site1/20220716_202000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2020","60"
"unp","ewb-askham-site1-20220716_203000","ewb-askham-site1 2022-07-16 2030","","ewb-askham-site1/20220716_203000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2030","60"
"unp","ewb-askham-site1-20220716_204000","ewb-askham-site1 2022-07-16 2040","","ewb-askham-site1/20220716_204000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2040","60"
"unp","ewb-askham-site1-20220716_205000","ewb-askham-site1 2022-07-16 2050","","ewb-askham-site1/20220716_205000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2050","60"
"unp","ewb-askham-site1-20220716_210000","ewb-askham-site1 2022-07-16 2100","","ewb-askham-site1/20220716_210000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2100","60"
"unp","ewb-askham-site1-20220716_211000","ewb-askham-site1 2022-07-16 2110","","ewb-askham-site1/20220716_211000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2110","60"
"unp","ewb-askham-site1-20220716_212000","ewb-askham-site1 2022-07-16 2120","","ewb-askham-site1/20220716_212000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2120","60"
"unp","ewb-askham-site1-20220716_213000","ewb-askham-site1 2022-07-16 2130","","ewb-askham-site1/20220716_213000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2130","60"
"unp","ewb-askham-site1-20220716_214000","ewb-askham-site1 2022-07-16 2140","","ewb-askham-site1/20220716_214000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2140","60"
"unp","ewb-askham-site1-20220716_215000","ewb-askham-site1 2022-07-16 2150","","ewb-askham-site1/20220716_215000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2150","60"
"unp","ewb-askham-site1-20220716_220000","ewb-askham-site1 2022-07-16 2200","","ewb-askham-site1/20220716_220000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2200","60"
"unp","ewb-askham-site1-20220716_221000","ewb-askham-site1 2022-07-16 2210","","ewb-askham-site1/20220716_221000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2210","60"
"unp","ewb-askham-site1-20220716_222000","ewb-askham-site1 2022-07-16 2220","","ewb-askham-site1/20220716_222000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2220","60"
"unp","ewb-askham-site1-20220716_223000","ewb-askham-site1 2022-07-16 2230","","ewb-askham-site1/20220716_223000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2230","60"
"unp","ewb-askham-site1-20220716_224000","ewb-askham-site1 2022-07-16 2240","","ewb-askham-site1/20220716_224000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2240","60"
"unp","ewb-askham-site1-20220716_225000","ewb-askham-site1 2022-07-16 2250","","ewb-askham-site1/20220716_225000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2250","60"
"unp","ewb-askham-site1-20220716_230000","ewb-askham-site1 2022-07-16 2300","","ewb-askham-site1/20220716_230000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2300","60"
"unp","ewb-askham-site1-20220716_231000","ewb-askham-site1 2022-07-16 2310","","ewb-askham-site1/20220716_231000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2310","60"
"unp","ewb-askham-site1-20220716_232000","ewb-askham-site1 2022-07-16 2320","","ewb-askham-site1/20220716_232000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2320","60"
"unp","ewb-askham-site1-20220716_233000","ewb-askham-site1 2022-07-16 2330","","ewb-askham-site1/20220716_233000.WAV","Urban Nature Project @ NHM","2022-07-16","",NA,"audio/x-wave","Soundscape","2022-07-16","2330","60"
